name,calories,cholesterol,folic_acid,vitamin_c,vitamin_d,calcium,iron,protein,carbohydrate,fiber,sugars,fat
"Pork, roasted, heated, separable lean and fat, bone-in, shank, ham, cured",191,70.0,0.0,0.0,39.0,7.0,1.42,24.39,0.64,0.0,0.64,9.35
"Infant formula, with ARA and DHA, powder, AR LIPIL, ENFAMIL, MEAD JOHNSON",509,17.0,82.0,61.1,306.0,397.0,9.16,12.73,56.03,0.0,56.03,25.97
"Beef, raw, prime, trimmed to 1/8"" fat, separable lean and fat, tenderloin",274,70.0,0.0,0.0,0.0,7.0,2.35,18.15,0.0,0.0,0.0,21.83
"LITTLE CAESARS 14"" Oriinal Round Meat and Veetable Pizza, Reular Crust",243,31.0,0.0,0.0,0.0,167.0,2.11,12.12,23.1,2.1,3.74,11.35
"Pork, reduced sodium, pan-fried or roasted, broiled, cooked, bacon, cured",541,110.0,0.0,0.0,42.0,11.0,1.44,37.04,1.43,0.0,0.0,41.78
"CAMPBELL'S Soup on the GO, HEALTHY REQUEST Chicken with Mini Noodles Soup",20,3.0,0.0,0.0,0.0,7.0,0.12,0.98,2.62,0.7,0.66,0.66
"CAMPBELL'S Red and White, condensed, Beef with Veetables and Barley Soup",71,8.0,0.0,0.0,0.0,0.0,0.57,3.97,11.9,2.4,1.59,1.19
"Cream substitute, with hydroenated veetable oil and soy protein, liquid",136,0.0,0.0,0.0,0.0,9.0,0.03,1.0,11.38,0.0,11.38,9.97
"Nuts, without salt, all flavors except macadamia, wheat-based, formulated",647,0.0,0.0,0.1,0.0,22.0,2.6,13.11,20.79,5.2,0.0,62.3
"Lamb, braised, cooked, separable lean only, breast, imported, New Zealand",270,102.0,0.0,0.0,1.0,25.0,1.89,28.16,0.0,0.0,0.0,17.53
"Beveraes, fortified, ready to drink, milk and soy based, chocolate drink",101,4.0,42.0,25.3,101.0,127.0,1.9,4.22,17.3,1.3,8.44,1.69
"Puddin, e yolk and water, prepared with suar, reular, dry mix, lemon",109,49.0,0.0,0.0,0.0,8.0,0.13,0.65,24.2,0.0,13.51,1.12
"Cereals ready-to-eat, Wheat and Honey, Oats, 100% Natural Granola, QUAKER",421,2.0,0.0,0.2,0.0,109.0,2.81,10.55,73.65,10.2,20.34,11.62
"Waxourd, with salt, drained, boiled, cooked, (chinese preservin melon)",11,0.0,0.0,10.5,0.0,18.0,0.38,0.4,2.45,1.0,1.18,0.2
"Turkey, roasted, with added solution, meat only, from whole bird, breast",127,69.0,0.0,0.0,10.0,13.0,0.55,26.97,0.0,0.0,0.0,2.08
"Fast foods, lare patty; with condiments and bacon, cheeseburer; sinle",282,50.0,0.0,0.7,0.0,137.0,2.07,15.78,18.89,1.3,4.63,15.86
"Chicken, flour, fried, cooked, meat and skin, breast, broilers or fryers",222,89.0,2.0,0.0,0.0,16.0,1.19,31.84,1.64,0.1,0.0,8.87
"Pork, roasted, cooked, separable lean only, shank half, le (ham), fresh",175,93.0,0.0,0.0,15.0,14.0,0.92,28.69,0.0,0.0,0.0,5.83
"PREGO Pasta, ready-to-serve, Heart Smart- Ricotta Parmesan Italian Sauce",72,4.0,0.0,1.9,0.0,48.0,0.58,2.4,10.4,2.4,8.0,2.0
"Beveraes, prepared with water, cereal rain beverae, coffee substitute",6,0.0,0.0,0.0,0.0,4.0,0.08,0.1,1.3,0.4,0.08,0.04
"Chicken, batter, fried, cooked, meat and skin, thih, broilers or fryers",277,93.0,10.0,0.0,0.0,18.0,1.45,21.61,9.08,0.3,0.0,16.53
"Cereals, no salt, prepared with water, QUAKER MultiGrain Oatmeal, QUAKER",61,0.0,4.0,0.0,0.0,8.0,0.56,2.08,13.49,2.2,0.0,0.47
"Juice, with added ascorbic acid and calcium, rape and pear blend, apple",52,0.0,0.0,50.7,0.0,72.0,0.14,0.17,12.96,0.2,9.95,0.12
"Nuts, canned (liquid expressed from rated meat and water), coconut milk",197,0.0,0.0,1.0,0.0,18.0,3.3,2.02,2.81,0.0,0.0,21.33
"POPEYES, skin and breadin removed, meat only, Win, Mild, Fried Chicken",212,156.0,0.0,0.0,0.0,38.0,0.92,28.94,2.9,0.0,0.0,9.42
"Pasta, ANCIENT HARVEST, cooked, corn flour and quinoa flour, luten-free",152,0.0,0.0,0.0,0.0,7.0,0.72,3.23,31.11,3.3,0.3,2.07
"Beveraes, non-carbonated, bottled, water, DASANI, The COCA-COLA company",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Beef, raw, Aust. marble score 4/5, seam fat, Wayu, imported, Australian",594,95.0,0.0,0.0,0.0,2.0,0.97,6.0,0.0,0.0,0.0,63.3
"Pickles, low sodium (includes bread and butter pickles), sweet, cucumber",122,0.0,0.0,1.2,0.0,4.0,0.59,0.37,33.73,1.1,26.68,0.26
"Nuts, frozen (liquid expressed from rated meat and water), coconut milk",202,0.0,0.0,1.1,0.0,4.0,0.81,1.61,5.58,0.0,0.0,20.8
"Beveraes, sweetened, milk based, liht, vanilla, ready to drink, coffee",36,5.0,0.0,0.0,1.0,71.0,0.0,2.14,4.27,0.0,3.91,1.07
"SUPPER BAKES MEAL KITS, Cheesy Chicken with pasta (chicken not included)",198,6.0,0.0,0.0,0.0,0.0,0.0,7.06,31.76,1.2,4.71,4.71
"SUPPER BAKES MEAL KITS, Garlic Chicken with pasta (chicken not included)",220,5.0,0.0,0.0,0.0,0.0,0.0,9.76,42.93,2.0,6.83,0.98
"Lamb, raw, separable lean and fat, boneless, loin, imported, New Zealand",122,66.0,0.0,0.0,1.0,4.0,1.55,21.44,0.0,0.0,0.0,3.99
"Beef, raw, separable lean only, brisket navel end, imported, New Zealand",194,53.0,0.0,0.0,6.0,5.0,1.4,19.74,0.0,0.0,0.0,12.75
"Grape juice, without added ascorbic acid, unsweetened, canned or bottled",60,0.0,0.0,0.1,0.0,11.0,0.25,0.37,14.77,0.2,14.2,0.13
"CAMPBELL'S Red and White, condensed, DOUBLE NOODLE in Chicken Broth Soup",87,8.0,0.0,0.0,0.0,0.0,0.57,2.38,15.87,0.8,0.79,1.59
"Shortenin, soybean (hydroenated) and palm (hydroenated), multipurpose",884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
"Beveraes, prepared with whole milk, powder, chocolate, Malted drink mix",85,10.0,0.0,0.1,0.0,98.0,0.21,3.37,11.2,0.5,6.68,3.29
"Lamb, raw, separable lean and fat, boneless, flap, imported, New Zealand",337,64.0,0.0,0.0,3.0,6.0,0.84,16.17,0.27,0.0,0.0,30.14
"Milk, with added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",50,8.0,0.0,0.2,49.0,120.0,0.02,3.3,4.8,0.0,5.06,1.98
"Soymilk (all flavors), vitamins A and D, with added calcium, unsweetened",33,0.0,0.0,0.0,49.0,124.0,0.46,2.86,1.74,0.5,0.41,1.61
"Turnip reens and turnips, without salt, drained, boiled, cooked, frozen",35,0.0,0.0,18.2,0.0,128.0,1.75,2.99,4.85,3.1,1.07,0.38
"Cereals ready-to-eat, KELLOGG'S Low Fat Granola without Raisins, KELLOGG",389,0.0,797.0,6.0,82.0,33.0,3.7,8.7,80.9,7.0,28.3,5.7
"KFC, meat and skin with breadin, Drumstick, EXTRA CRISPY, Fried Chicken",274,109.0,0.0,0.0,0.0,25.0,0.91,20.62,7.96,0.0,0.0,17.73
"KFC, meat and skin with breadin, Breast, ORIGINAL RECIPE, Fried Chicken",231,81.0,0.0,0.0,0.0,33.0,0.6,21.94,6.28,0.0,0.0,13.11
"Chicken, roasted, meat and skin and iblets and neck, broilers or fryers",234,107.0,0.0,0.5,1.0,15.0,1.66,26.78,0.06,0.0,0.0,13.27
"Pork, pan-broil, heated, separable lean only, bone-in, slice, ham, cured",148,73.0,0.0,0.0,44.0,15.0,1.42,27.18,0.74,0.0,0.74,4.09
"Cereals, without salt, prepared with water, plain, oriinal, MALT-O-MEAL",48,0.0,0.0,0.0,0.0,37.0,5.19,1.67,10.09,0.3,0.13,0.09
"Turnover, frozen, reduced fat, and veetable-filled, chicken- or turkey-",168,16.0,19.0,0.0,3.0,157.0,2.13,7.87,21.74,3.1,3.94,5.51
"Fish, drained solids with bone, canned in tomato sauce, Pacific, sardine",185,61.0,0.0,1.0,193.0,240.0,2.3,20.86,0.54,0.1,0.43,10.45
"Mararine-like spread with yourt, with salt, tub, approximately 40% fat",330,0.0,0.0,0.2,0.0,50.0,0.02,2.0,2.0,0.0,0.0,35.0
"Apple juice, without added ascorbic acid, unsweetened, canned or bottled",46,0.0,0.0,0.9,0.0,8.0,0.12,0.1,11.3,0.2,9.62,0.13
"Oil, canola (partially hydroenated) oil for deep fat fryin, industrial",884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
"Restaurant, Arroz con habichuelas colorados (Rice And Red Beans), Latino",142,0.0,0.0,0.0,0.0,15.0,1.22,3.96,23.74,2.6,0.15,3.46
"Beans, with salt, drained, boiled, cooked, sprouted, mature seeds, pinto",20,0.0,0.0,6.1,0.0,15.0,0.66,1.86,3.5,0.0,0.0,0.32
"Beans, with salt, drained, boiled, cooked, frozen, immature seeds, pinto",162,0.0,0.0,0.7,0.0,52.0,2.71,9.31,30.87,5.4,0.0,0.48
"Cereals, without salt, cooked with water, whole wheat hot natural cereal",62,0.0,0.0,0.0,0.0,7.0,0.62,2.0,13.7,1.6,0.08,0.4
"Pork, raw, separable lean only, boneless, top loin (roasts), loin, fresh",132,63.0,0.0,0.0,16.0,5.0,0.54,22.39,0.0,0.0,0.0,4.06
"Mushrooms, raw, exposed to ultraviolet liht, or crimini, italian, brown",22,0.0,0.0,0.0,1276.0,18.0,0.4,2.5,4.3,0.6,1.72,0.1
"Snacks, unenriched, cheese-flavor, puffs or twists, extruded, corn-based",558,4.0,86.0,0.0,0.0,58.0,1.1,5.76,54.1,2.2,2.76,35.76
"Beef composite, cooked, choice, trimmed to 1/8"" fat, separable lean only",203,82.0,0.0,0.0,3.0,11.0,2.49,28.73,0.0,0.0,0.0,9.16
"Cereals ready-to-eat, NATURE VALLEY LOW FAT FRUIT GRANOLA, GENERAL MILLS",381,0.0,0.0,0.8,0.0,36.0,2.0,7.9,79.4,5.0,31.89,4.69
"Bread, made with tapioca starch and brown rice flour, white, luten-free",298,0.0,0.0,0.0,0.0,59.0,0.53,5.4,51.15,5.5,11.3,8.02
"Potatoes, whole milk and butter, prepared with water, dry mix, scalloped",93,11.0,0.0,3.3,0.0,36.0,0.38,2.12,12.77,1.1,0.0,4.3
"Potatoes, whole milk and butter, prepared with water, dry mix, au ratin",93,15.0,0.0,3.1,0.0,83.0,0.32,2.3,12.84,0.9,0.0,4.12
"Pork, broiled, cooked, separable lean and fat, boneless, Shoulder breast",162,78.0,0.0,0.0,0.0,7.0,0.92,28.47,0.0,0.0,0.0,4.49
"Beef, raw, separable lean and fat, chuck eye roll, imported, New Zealand",181,61.0,0.0,0.0,6.0,6.0,1.89,19.38,0.0,0.0,0.0,11.45
"Cereals ready-to-eat, KELLOGG'S SPECIAL K Chocolatey Strawberry, KELLOGG",368,0.0,0.0,72.0,138.0,25.0,27.89,6.9,83.3,9.5,28.6,3.9
"Soup, prepared with equal volume water, canned, mushroom with beef stock",35,3.0,0.0,0.4,0.0,4.0,0.34,1.29,3.81,0.3,0.0,1.65
"Coffeecake, enriched, commercially prepared, cinnamon with crumb toppin",418,32.0,29.0,0.3,0.0,54.0,1.91,6.8,46.7,2.0,0.0,23.3
"Game meat, broiled, cooked, 1"" steak, separable lean only, ribeye, bison",177,79.0,0.0,0.0,0.0,7.0,2.88,29.45,0.0,0.0,0.0,5.67
"Beef, braised, cooked, separable lean only, flank, imported, New Zealand",194,78.0,0.0,0.0,11.0,5.0,2.41,30.75,0.0,0.0,0.0,7.92
CAMPBELL'S Homestyle HEALTHY REQUEST Chicken with Whole Grain Pasta Soup,40,4.0,0.0,0.0,0.0,11.0,0.31,3.8,4.28,0.7,0.32,0.82
"Pork, roasted, heated, separable lean and fat, bone-in, rump, ham, cured",177,71.0,0.0,0.0,33.0,7.0,1.46,23.95,0.64,0.0,0.64,8.88
"Cereals ready-to-eat, Peanut Butter, Multi Grain CHEERIOS, GENERAL MILLS",390,0.0,0.0,21.4,143.0,357.0,28.89,6.8,82.0,6.0,32.5,6.19
"Leeks, with salt, drained, boiled, cooked, (bulb and lower leaf-portion)",31,0.0,0.0,4.2,0.0,30.0,1.1,0.81,7.62,1.0,2.11,0.2
"KEEBLER, Peanut Butter, Maic Middles Fude Filled Cookies, FUDGE SHOPPE",514,14.0,0.0,0.0,0.0,0.0,1.2,6.9,59.2,2.7,34.5,28.4
"Beef, raw, separable lean only, brisket point end, imported, New Zealand",125,54.0,0.0,0.0,5.0,4.0,2.06,20.92,0.0,0.0,0.0,4.62
"Fast foods, with condiments, reular patty and bun, double, cheeseburer",282,50.0,26.0,2.9,7.0,150.0,2.35,16.24,17.97,1.0,4.16,16.18
"Cereals ready-to-eat, spoon-size, lihtly frosted, Shredded Wheat, POST",352,0.0,173.0,0.0,0.0,13.0,3.46,7.8,83.8,9.6,22.3,1.9
"Apricots, solids and liquids, with skin, extra liht syrup pack, canned",49,0.0,0.0,4.0,0.0,10.0,0.3,0.6,12.5,1.6,0.0,0.1
"Cowpeas (blackeyes), with salt, drained, boiled, cooked, immature seeds",94,0.0,0.0,2.2,0.0,128.0,1.12,3.17,19.73,5.0,3.23,0.38
"Snacks, fruit flavored with hih vitamin C, yourt-covered, candy rolls",359,0.0,0.0,260.8,0.0,430.0,0.56,0.46,74.64,3.3,39.15,6.53
"Beans, with salt, drained, boiled, cooked, sprouted, mature seeds, navy",78,0.0,0.0,17.3,0.0,16.0,2.11,7.07,15.01,0.0,0.0,0.81
"MORNINGSTAR FARMS Breakfast Pattie with Oranic Soy, unprepared, frozen",220,0.0,0.0,0.0,1.0,60.0,1.9,23.7,12.6,7.6,2.2,8.3
"Turkey, raw, with added solution, meat only, from whole bird, drumstick",115,79.0,0.0,0.0,13.0,15.0,0.9,19.27,0.15,0.0,0.1,4.12
"Pork, braised, cooked, separable lean only, arm picnic, shoulder, fresh",194,87.0,0.0,0.0,42.0,16.0,0.97,26.76,0.0,0.0,0.0,8.87
"Pork, roasted, cooked, separable lean only, arm picnic, shoulder, fresh",228,95.0,0.0,0.3,36.0,9.0,1.42,26.68,0.0,0.0,0.0,12.62
"Beans, low sodium, solids and liquid, canned, mature seeds, red, kidney",81,0.0,0.0,0.8,0.0,29.0,1.25,5.22,14.83,5.3,1.85,0.36
"Cereals, dry, olden brown maple, Instant Oatmeal, KASHI HEART TO HEART",356,0.0,0.0,1.0,0.0,25.0,1.79,11.39,73.59,12.7,23.79,5.09
"Pork, roasted, cooked, separable lean only, rump half, le (ham), fresh",165,86.0,0.0,0.0,12.0,16.0,0.97,28.86,0.0,0.0,0.0,4.62
"Infant formula, ready-to-feed, with DHA and ARA, GOOD START SOY, NESTLE",64,2.0,10.0,7.7,39.0,67.0,1.15,1.6,7.13,0.0,5.68,3.28
"Fast foods, strawberry banana smoothie made with ice and low-fat yourt",65,1.0,0.0,5.2,0.0,20.0,0.14,0.86,15.05,0.9,12.68,0.14
"Cereals ready-to-eat, Low Fat 100% Natural Granola with Raisins, QUAKER",388,1.0,0.0,0.4,0.0,65.0,2.58,8.42,80.57,9.6,25.65,5.52
"Cornmeal, enriched, with wheat flour added, bolted, self-risin, yellow",348,0.0,198.0,0.0,0.0,299.0,4.95,8.41,73.43,6.3,0.0,2.85
"Chicken, flour, fried, cooked, meat and skin, thih, broilers or fryers",262,97.0,4.0,0.0,0.0,14.0,1.49,26.75,3.18,0.1,0.0,14.98
"Lima beans, with salt, boiled, cooked, mature seeds, thin seeded (baby)",126,0.0,0.0,0.0,0.0,29.0,2.4,8.04,23.31,7.7,0.0,0.38
"Sauce, ready-to-serve, basil pesto, NAPA VALLEY BISTRO, MEZZETTA, pesto",496,0.0,0.0,0.2,0.0,202.0,0.99,6.69,5.12,1.3,1.25,49.88
"Grapes, solids and liquids, heavy syrup pack, thompson seedless, canned",76,0.0,0.0,1.0,0.0,10.0,0.94,0.48,19.65,0.6,19.05,0.1
"Beveraes, with added nutrients, ready-to-drink, orane breakfast drink",53,0.0,0.0,24.0,0.0,100.0,0.05,0.0,13.2,0.1,8.02,0.0
"Tortellini, as purchased, fresh-refrierated, pasta with cheese fillin",307,42.0,62.0,0.0,0.0,152.0,1.5,13.5,47.0,1.9,0.95,7.23
"Beef, raw, tonue, variety meats and by-products, imported, New Zealand",243,81.0,0.0,0.0,14.0,4.0,1.81,17.77,0.0,0.0,0.0,19.09
"Pork, broiled, cooked, separable lean only, bone-in, center loin (chops), loin, fresh",180,84.0,0.0,0.0,28.0,23.0,0.8,26.76,0.0,0.0,0.0,7.29
"Split pea with ham soup, prepared with water or ready-to-serve, reduced sodium, canned",68,3.0,0.0,1.0,0.0,16.0,0.7,4.0,11.4,1.9,1.57,0.7
"Beef, broiled, cooked, all rades, trimmed to 0"" fat, separable lean only, steak, flank",186,78.0,0.0,0.0,0.0,18.0,1.74,27.89,0.0,0.0,0.0,7.4
"Infant formula, with ARA and DHA, ready-to-feed, GO AND GROW, SIMILAC, ABBOTT NUTRITION",66,0.0,10.0,7.9,39.0,128.0,1.31,1.97,6.69,0.0,6.69,3.54
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, small end (ribs 10-12), rib",148,68.0,0.0,0.0,0.0,28.0,1.63,22.12,0.0,0.0,0.0,5.91
"Potatoes, water and mararine added, prepared from ranules with milk, dehydrated, mashed",116,2.0,0.0,6.5,11.0,35.0,0.2,2.13,16.13,1.3,1.74,4.8
"Infant formula, with ARA and DHA, powder, with iron, ENFACARE LIPIL, ENFAMIL, MEAD JOHNSON",514,16.0,84.0,79.0,390.0,590.0,8.9,12.5,56.0,0.0,51.0,27.0
"Beef, raw, choice, trimmed to 0"" fat, separable lean only, boneless, top round roast, round",124,61.0,0.0,0.0,1.0,13.0,2.35,23.59,0.0,0.0,0.0,3.26
"Beef, braised, cooked, choice, trimmed to 0"" fat, separable lean only, arm pot roast, chuck",212,100.0,0.0,0.0,0.0,14.0,2.89,33.36,0.0,0.0,0.0,7.67
"Beveraes, prepared with whole milk, powder, with added nutrients, natural, Malted drink mix",86,11.0,0.0,10.4,0.0,123.0,1.36,3.67,10.67,0.0,8.37,3.21
"Beef, raw, select, trimmed to 1/8"" fat, separable lean and fat, porterhouse steak, short loin",208,60.0,0.0,0.0,4.0,19.0,2.13,20.69,0.0,0.0,0.0,13.27
"Cereals ready-to-eat, and Raisins, Honey, Wheat, QUAKER 100% Natural Granola with Oats, QUAKER",412,2.0,0.0,0.5,0.0,101.0,2.69,9.66,74.67,9.4,24.63,10.38
"Beef, raw, select, trimmed to 0"" fat, separable lean only, boneless, ribeye  petite roast/filet",125,65.0,0.0,0.0,3.0,5.0,2.17,22.89,0.0,0.0,0.0,3.72
"Lamb, fast roasted, cooked, separable lean and fat, rack - fully frenched, imported, New Zealand",195,72.0,0.0,0.0,6.0,11.0,1.74,23.56,0.01,0.0,0.0,11.2
"Fast foods, roast beef and ham on white bread with lettuce and tomato, turkey, submarine sandwich",146,16.0,50.0,0.8,4.0,153.0,1.93,10.66,20.36,1.4,3.19,2.42
"Beveraes, contains caffeine, with sodium saccharin, cola or pepper-types, low calorie, carbonated",0,0.0,0.0,0.0,0.0,4.0,0.02,0.0,0.1,0.0,0.0,0.0
"Beef, raw, all rades, trimmed to 1/8"" fat, separable lean only, bone-in, t-bone steak, short loin",153,59.0,0.0,0.0,3.0,21.0,1.66,22.22,0.0,0.0,0.0,6.5
"Beef, raw, all rades, trimmed to 0"" fat, separable lean and fat, composite of trimmed retail cuts",169,65.0,0.0,0.0,3.0,13.0,2.04,20.95,0.05,0.0,0.0,9.3
"Infant formula, ready- to- feed with ARA and DHA, Diarrhea, Expert Care, SIMILAC, ABBOTT NUTRITION",66,0.0,10.0,5.9,39.0,69.0,1.18,1.76,6.67,0.7,6.66,3.6
"Beef, braised, cooked, all rades, trimmed to 0"" fat, separable lean and fat, arm pot roast, chuck",297,116.0,0.0,0.0,8.0,16.0,2.42,28.94,0.0,0.0,0.0,19.17
"School Lunch, frozen, BIG DADDY'S LS 16"" 51% Whole Grain Rolled Ede Turkey Pepperoni Pizza, pizza",248,0.0,0.0,0.2,0.0,147.0,2.4,13.63,27.35,4.1,3.83,9.33
"Lamb, raw, trimmed to 1/8"" fat, separable lean and fat, arm, shoulder, fresh, imported, Australian",243,65.0,0.0,0.0,0.0,16.0,1.35,17.06,0.0,0.0,0.0,18.89
"Beef, broiled, cooked, all rades, trimmed to 1/8"" fat, separable lean and fat, steak, top sirloin",243,92.0,0.0,0.0,9.0,20.0,1.73,26.96,0.0,0.0,0.0,14.23
"Beef, raw, all rades, trimmed to 0"" fat, separable lean and fat, lip off, boneless, rib eye steak",228,68.0,0.0,0.0,5.0,8.0,1.81,19.26,0.12,0.0,0.0,16.71
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, boneless, top loin petite roast/filet",149,65.0,0.0,0.0,3.0,5.0,2.27,22.5,0.23,0.0,0.0,6.48
"Beef, raw, select, trimmed to 1/8"" fat, separable lean only, boneless, top loin petite roast/filet",135,76.0,0.0,0.0,3.0,5.0,2.39,22.77,0.0,0.0,0.0,4.88
"Beef, roasted, cooked, select, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",330,84.0,0.0,0.0,0.0,11.0,2.41,23.1,0.0,0.0,0.0,25.63
"Beef, broiled, cooked, select, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",315,81.0,0.0,0.0,0.0,11.0,2.22,22.73,0.0,0.0,0.0,24.2
"Beef, rilled, cooked, select, trimmed to 0"" fat, separable lean and fat, boneless, shoulder steak",177,83.0,0.0,0.0,4.0,12.0,2.89,28.41,0.0,0.0,0.0,6.14
"Beef, rilled, cooked, choice, trimmed to 0"" fat, separable lean and fat, boneless, shoulder steak",186,81.0,0.0,0.0,5.0,12.0,2.9,28.22,0.0,0.0,0.0,7.25
"Beef, braised, cooked, all rades, trimmed to 1/8"" fat, separable lean and fat, blade roast, chuck",341,104.0,0.0,0.0,16.0,13.0,3.13,26.78,0.0,0.0,0.0,25.12
"Beveraes, prepared with water, frozen concentrate, with pulp, breakfast type, Orane-flavor drink",49,0.0,0.0,69.2,0.0,39.0,0.08,0.03,12.21,0.0,11.91,0.14
"Lamb, roasted, cooked, choice, trimmed to 1/4"" fat, separable lean only, shank half, le, domestic",180,87.0,0.0,0.0,0.0,8.0,2.06,28.17,0.0,0.0,0.0,6.67
"Beef, raw, all rades, trimmed to 0"" fat, separable lean and fat, boneless, tenderloin roast, loin",149,61.0,0.0,0.0,2.0,14.0,2.48,21.67,0.0,0.0,0.0,6.93
"Beef, raw, all rades, trimmed to 0"" fat, separable lean only, inside skirt, boneless, plate steak",164,64.0,0.0,0.0,4.0,6.0,1.75,21.17,0.0,0.0,0.0,8.82
"Beef, broiled, cooked, select, trimmed to 0"" fat, separable lean only, small end (ribs 10-12), rib",198,80.0,0.0,0.0,0.0,13.0,2.57,28.04,0.0,0.0,0.0,8.7
"Beef, broiled, cooked, choice, trimmed to 0"" fat, separable lean only, small end (ribs 10-12), rib",225,80.0,0.0,0.0,0.0,13.0,2.57,28.04,0.0,0.0,0.0,11.7
"Lamb, broiled, cooked, choice, trimmed to 1/4"" fat, separable lean only, blade, shoulder, domestic",211,91.0,0.0,0.0,0.0,24.0,1.81,25.48,0.0,0.0,0.0,11.32
"Lamb, roasted, cooked, choice, trimmed to 1/4"" fat, separable lean only, blade, shoulder, domestic",209,87.0,0.0,0.0,0.0,21.0,2.07,24.61,0.0,0.0,0.0,11.57
"Lamb, braised, cooked, choice, trimmed to 1/4"" fat, separable lean only, blade, shoulder, domestic",288,117.0,0.0,0.0,0.0,28.0,2.6,32.35,0.0,0.0,0.0,16.64
"Beef, raw, select, trimmed to 0"" fat, separable lean only, lip off, boneless, top loin steak, loin",135,62.0,0.0,0.0,2.0,14.0,1.73,23.3,0.0,0.0,0.0,4.66
"Beef, raw, choice, trimmed to 0"" fat, separable lean only, lip off, boneless, top loin steak, loin",149,58.0,0.0,0.0,3.0,15.0,1.93,22.93,0.0,0.0,0.0,6.34
"Beef, roasted, cooked, all rades, trimmed to 0"" fat, separable lean only, roast, tip round, round",174,74.0,0.0,0.0,4.0,6.0,2.3,27.53,0.0,0.0,0.0,6.2
"Beef, braised, cooked, all rades, trimmed to 0"" fat, separable lean only, bone-in, back ribs, rib",299,90.0,0.0,0.0,6.0,22.0,2.66,28.36,0.0,0.0,0.0,20.57
"Beef, cooked, all rades, trimmed to 0"" fat, separable lean only, composite of trimmed retail cuts",203,90.0,0.0,0.0,4.0,14.0,2.98,29.9,0.0,0.0,0.0,8.37
"SUBWAY, tomato and sweet onion sauce, sweet onion chicken teriyaki sub on white bread with lettuce",155,22.0,0.0,1.1,0.0,142.0,1.52,10.91,22.54,1.2,6.06,2.37
"Beef, broiled, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, steak, top round, round",225,84.0,0.0,0.0,0.0,6.0,2.84,31.27,0.0,0.0,0.0,10.1
"Lamb, broiled, cooked, trimmed to 1/8"" fat, separable lean only, loin, fresh, imported, Australian",192,81.0,0.0,0.0,0.0,21.0,2.18,26.53,0.0,0.0,0.0,8.75
"Beef, raw, choice, trimmed to 0"" fat, separable lean and fat, outside skirt, boneless, plate steak",238,71.0,0.0,0.0,6.0,6.0,3.35,17.69,0.35,0.0,0.0,18.44
"Beef, raw, select, trimmed to 0"" fat, separable lean and fat, outside skirt, boneless, plate steak",222,70.0,0.0,0.0,5.0,6.0,3.63,18.43,0.36,0.0,0.0,16.31
"Beef, raw, select, trimmed to 1/8"" fat, separable lean only, boneless, top sirloin cap steak, loin",128,67.0,0.0,0.0,3.0,5.0,1.98,21.44,0.0,0.0,0.0,4.68
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, boneless, top sirloin cap steak, loin",138,67.0,0.0,0.0,3.0,5.0,2.08,21.34,0.0,0.0,0.0,5.82
"Beef, braised, cooked, select, trimmed to 0"" fat, separable lean only, boneless, short ribs, chuck",224,108.0,0.0,0.0,4.0,14.0,3.21,28.79,0.0,0.0,0.0,12.08
"Beef, braised, cooked, choice, trimmed to 0"" fat, separable lean only, boneless, short ribs, chuck",250,102.0,0.0,0.0,6.0,14.0,3.19,28.84,0.0,0.0,0.0,14.95
"Beef, raw, all rades, trimmed to 0"" fat, separable lean and fat, boneless, tenderloin steak, loin",147,61.0,0.0,0.0,2.0,14.0,2.49,21.72,0.0,0.0,0.0,6.67
"Creamy dressin, cholesterol-free, reduced calorie, made with sour cream and/or buttermilk and oil",140,0.0,0.0,0.0,0.0,36.0,0.26,1.0,16.0,0.0,3.28,8.0
"Beef, raw, select, trimmed to 1/8"" fat, separable lean only, lip-on, bone-in, rib eye steak/roast",155,62.0,0.0,0.0,2.0,10.0,1.99,21.65,0.0,0.0,0.0,7.64
"Beef, raw, choice, trimmed to 1/8"" fat, separable lean only, lip-on, bone-in, rib eye steak/roast",173,65.0,0.0,0.0,4.0,9.0,1.95,20.93,0.0,0.0,0.0,9.97
"Lamb, raw, choice, trimmed to 1/4"" fat, separable fat, composite of trimmed retail cuts, domestic",665,90.0,0.0,0.0,0.0,19.0,0.98,6.65,0.0,0.0,0.0,70.61
"CAMPBELL'S CHUNKY Microwavable Bowls, ready-to-serve, Sirloin Burer with Country Veetables Soup",57,6.0,0.0,0.0,0.0,8.0,0.44,3.27,7.35,1.2,1.63,1.43
"Beef, roasted, cooked, choice, trimmed to 0"" fat, separable lean only, roast, bottom round, round",185,78.0,0.0,0.0,0.0,6.0,2.4,27.23,0.0,0.0,0.0,7.63
